label_id,std_dev_intensity,label,relFCs,eyes_open,smile_score
5561,21,contempt,0.789908045,0,1
5562,12,contempt,0.818466032,0,0.07
5563,60,contempt,0.859502833,1,1
5564,55,contempt,0.863861091,0,1
5565,50,anger,0.844300903,0,1
5566,60,contempt,0.868816052,0,0
5567,55,contempt,0.867189844,1,0.05
5568,45,contempt,0.82495203,1,1
5569,35,contempt,0.764210639,0,1
5570,22,contempt,0.794132598,1,0.01
5571,13,contempt,0.738639513,0,0.07
5572,23,anger,0.778083398,1,1
5573,17,contempt,0.778007911,0,0.86
5574,28,contempt,0.772264974,1,1
5575,50,contempt,0.832039463,1,1
5576,25,contempt,0.8901822,1,1
5577,30,contempt,0.879575817,0,0.03
5578,31,neutral,0.846120285,0,1
5579,23,anger,0.834246582,1,1
5580,29,contempt,0.852700421,0,0
5581,17,anger,0.802525226,1,0.01
5582,32,contempt,0.811451739,1,0.05
5583,42,fear,0.575402944,0,1
5584,23,happy,0.856973847,1,0.03
5585,19,anger,0.874106524,1,0
5586,15,contempt,0.819168742,0,1
5587,33,contempt,0.741968243,1,1
5588,48,contempt,0.836485139,0,1
5589,15,contempt,0.822733271,0,1
5590,25,happy,0.782116976,0,0.07
5591,22,happy,0.81538478,1,1
5592,50,happy,0.808375977,0,1
5593,35,contempt,0.742117035,0,0.26
5594,19,contempt,0.724091294,0,0.53
5595,60,contempt,0.824819725,1,0.49
5596,28,contempt,0.865938475,0,0.08
5597,50,contempt,0.814444169,1,0.06
5598,29,contempt,0.749798366,0,1
5599,30,contempt,0.802079028,1,0.94
5600,31,contempt,0.885442538,0,0.01
5601,23,happy,0.882883783,0,1
5602,29,contempt,0.850988039,1,1
5603,17,contempt,0.894626489,0,0.82
5604,32,sad,0.644806607,1,0.61
5605,42,contempt,0.866674994,0,0.03
5606,23,contempt,0.838973578,0,1
5607,19,contempt,0.826260029,0,1
5608,15,contempt,0.763090976,1,1
5609,29,contempt,0.886032735,0,0.02
5610,48,surprise,0.753802878,0,0.08
5611,15,contempt,0.861430011,0,0.01
5612,50,contempt,0.78254683,0,0.76
5613,25,contempt,0.810469573,0,0.01
5614,55,contempt,0.824609657,0,0.06
5615,20,surprise,0.84753221,1,0.01
5616,40,contempt,0.798374785,0,0.01
5617,28,contempt,0.887063768,0,0.31
5618,32,contempt,0.694066456,0,0.07
5619,17,contempt,0.847064132,1,1
5620,17,contempt,0.828878855,0,1
5621,25,contempt,0.817660845,1,0
5622,17,disgust,0.798634226,0,0
5623,19,contempt,0.851376715,1,1
5624,15,sad,0.783425084,0,1
5625,32,contempt,0.844220681,0,0.8
5626,12,contempt,0.853045224,1,1
5627,37,contempt,0.896430862,0,0.06
5628,18,contempt,0.728374025,0,1
5629,21,contempt,0.836331455,0,1
5630,17,contempt,0.816676993,0,1
5631,25,contempt,0.858274074,0,0.09
5632,10,surprise,0.72964111,0,1
5633,12,contempt,0.83496265,1,1
5634,28,contempt,0.863023126,1,0.43
5635,40,contempt,0.831595976,0,0.04
5636,55,contempt,0.859039252,0,1
5637,25,contempt,0.854720466,0,1
5638,35,contempt,0.774115488,0,1
5639,21,anger,0.83010357,1,1
5640,18,neutral,0.854891224,0,0.73
5641,21,contempt,0.866166984,0,0
5642,16,disgust,0.802605264,1,1
5643,19,contempt,0.857891498,1,0.7
5644,40,contempt,0.65086517,1,0.14
5645,32,neutral,0.798116858,0,0.35
5646,22,contempt,0.813055369,1,0.05
5647,49,contempt,0.749382803,0,0.55
5648,28,happy,0.80104955,0,1
5649,12,contempt,0.881048393,1,0
5650,20,contempt,0.807610929,0,1
5651,23,contempt,0.86989814,0,1
5652,22,contempt,0.75606039,0,1
5653,21,contempt,0.699018314,0,0.1
5654,35,contempt,0.857313792,0,1
5655,54,contempt,0.77936133,0,0.21
5656,40,surprise,0.894971919,0,0.01
5657,21,contempt,0.879206142,0,1
5658,12,contempt,0.860369401,0,1
5659,60,contempt,0.881346523,0,0.01
5660,55,happy,0.803221447,1,0.21
5661,50,contempt,0.852126853,0,0.02
5662,60,sad,0.819225699,1,1
5663,55,happy,0.836806618,0,0.69
5664,45,contempt,0.748443789,0,0.54
5665,35,neutral,0.720271298,0,0.1
5666,22,surprise,0.871897044,0,1
5667,13,contempt,0.88636813,0,1
5668,23,contempt,0.764269452,0,0.06
5669,17,happy,0.797617781,0,0.07
5670,26,contempt,0.736653575,0,0.31
5671,50,disgust,0.792418482,0,1
5672,19,contempt,0.869004937,1,0.98
5673,30,contempt,0.867463201,0,0.44
5674,31,contempt,0.786072128,0,0.05
5675,23,contempt,0.792813193,1,0.09
5676,29,contempt,0.825742043,1,0
5677,17,contempt,0.893483378,0,1
5678,32,disgust,0.804100571,1,0
5679,42,contempt,0.848261761,0,0.04
5680,23,contempt,0.736447157,0,1
5681,25,contempt,0.880909556,0,1
5682,35,surprise,0.772177272,0,0.98
5683,29,contempt,0.848278981,0,0.06
5684,30,happy,0.876764296,0,0.02
5685,35,contempt,0.881349226,0,0.72
5686,23,happy,0.811962896,1,1
5687,23,anger,0.879088375,1,0.02
5688,35,contempt,0.774694885,0,1
5689,32,neutral,0.887555398,0,0.15
5690,42,anger,0.816163063,1,0.04
5691,23,contempt,0.860056717,1,0.02
5692,19,anger,0.862641606,1,0.03
5693,25,disgust,0.816663157,1,0
5694,20,contempt,0.873295158,0,1
5695,48,anger,0.796456115,0,1
5696,15,contempt,0.836612659,1,0.98
5697,50,contempt,0.835072051,1,0.43
5698,25,contempt,0.740246592,1,0.92
5699,30,anger,0.840338126,1,0.93
5700,10,contempt,0.792955269,0,0.09
5701,40,happy,0.856204623,0,0.93
5702,50,contempt,0.752431906,0,0.08
5703,21,contempt,0.811513227,0,0.01
5704,18,contempt,0.83875371,1,0.18
5705,21,contempt,0.76882761,0,0.58
5706,16,contempt,0.715757902,0,0.05
5707,19,contempt,0.771101413,1,0.8
5708,22,contempt,0.806029299,1,0.97
5709,49,neutral,0.833158578,1,0.03
5710,28,contempt,0.864964555,0,1
5711,20,contempt,0.815226614,1,0.07
5712,23,contempt,0.833177847,0,0.85
5713,22,contempt,0.87349978,0,0.38
5714,21,contempt,0.756182056,1,0.09
5715,21,contempt,0.800938682,0,1
5716,12,contempt,0.862287767,1,1
5717,60,happy,0.804591201,0,1
5718,55,anger,0.812968857,1,1
5719,45,contempt,0.821610634,0,0.07
5720,35,contempt,0.851746331,0,0.16
5721,22,contempt,0.890131455,0,0.07
5722,23,happy,0.745558915,1,0.92
5723,25,contempt,0.742031156,0,1
5724,30,neutral,0.793919373,1,0.03
5725,23,contempt,0.743491342,0,1
5726,32,contempt,0.899930362,0,1
5727,42,contempt,0.875492941,0,0
5728,23,neutral,0.743182631,1,0.02
5729,15,sad,0.766209018,0,0.09
5730,15,contempt,0.865824398,1,0.06
5731,25,sad,0.646171874,0,0.23
5732,22,happy,0.808964635,1,1
5733,35,contempt,0.896506694,1,0.02
5734,19,contempt,0.882786125,0,0.02
5735,60,contempt,0.840946394,0,0.02
5736,23,sad,0.840771234,1,1
5737,32,contempt,0.815663039,1,0.92
5738,42,neutral,0.879015995,0,0.04
5739,23,contempt,0.882779848,1,0.04
5740,15,contempt,0.772274058,0,1
5741,15,contempt,0.866362953,0,1
5742,15,contempt,0.775884974,0,1
5743,12,contempt,0.752791664,0,1
5744,29,contempt,0.875277952,1,0.01
5745,31,contempt,0.784906807,0,0.01
5746,29,contempt,0.798262715,0,0.58
5747,17,contempt,0.758382778,0,0.09
5748,19,contempt,0.862016402,0,1
5749,20,contempt,0.871801914,1,1
5750,32,neutral,0.802338212,1,0.02
5751,26,contempt,0.899382694,0,0.03
5752,29,fear,0.815839434,0,0.25
5753,19,contempt,0.810294139,1,0.96
5754,54,contempt,0.802527938,0,0.05
5755,44,neutral,0.795007035,0,0.08
5756,23,anger,0.877312201,1,0.65
5757,22,disgust,0.752891148,0,0.08
5758,55,contempt,0.862450415,0,0.08
5759,35,contempt,0.841537833,1,1
5760,21,disgust,0.81191713,1,1
5761,16,contempt,0.857345117,0,1
5762,33,contempt,0.83512778,1,0.01
5763,12,happy,0.858418892,0,0
5764,28,contempt,0.895516112,0,0.03
5765,21,contempt,0.832420043,1,1
5766,18,contempt,0.818391175,0,1
5767,21,contempt,0.859974513,0,0.04
5768,16,contempt,0.832069455,0,0
5769,19,contempt,0.878823946,0,1
5770,23,neutral,0.825317739,0,0.05
5771,22,contempt,0.814601119,1,1
5772,60,contempt,0.832364464,0,0.3
5773,13,happy,0.811263117,0,0.94
5774,23,neutral,0.822297762,0,1
5775,28,contempt,0.748392718,1,0.79
5776,50,neutral,0.840660023,0,0.75
5777,29,contempt,0.862613339,0,1
5778,19,contempt,0.811507653,0,1
5779,19,happy,0.782182562,1,1
5780,60,contempt,0.854389832,1,0.85
5781,55,contempt,0.890262275,0,0.07
5782,25,contempt,0.841894125,1,0.1
5783,48,contempt,0.861685039,0,1
5784,25,contempt,0.885443035,1,0.24
5785,23,contempt,0.835548635,0,0.03
5786,34,contempt,0.803750027,0,0.87
5787,50,neutral,0.834740201,1,0.09
5788,25,happy,0.797215753,0,0.06
5789,42,contempt,0.778132517,0,0.04
5790,32,contempt,0.741110696,0,0.05
5791,50,disgust,0.809774996,1,0.63
5792,38,anger,0.830899742,0,0.05
5793,39,disgust,0.831394483,1,0.32
5794,30,disgust,0.737184616,0,0.52
5795,63,disgust,0.819709008,0,0.33
5796,25,anger,0.689806659,0,0
5797,30,disgust,0.830225978,1,0.91
5798,55,disgust,0.817213255,0,0.22
5799,32,disgust,0.801770806,0,1
5800,30,disgust,0.810176786,1,1
5801,48,disgust,0.742604688,0,0.06
5802,49,disgust,0.849416465,0,0.8
5803,25,disgust,0.728563903,0,0.89
5804,40,disgust,0.750720584,0,1
5805,32,disgust,0.617692442,0,0.97
5806,35,disgust,0.838741138,0,1
5807,54,disgust,0.78777921,1,0.07
5808,55,disgust,0.778968376,0,0.07
5809,29,surprise,0.793234221,0,0.08
5810,48,disgust,0.599386312,1,0.06
5811,40,sad,0.689296254,0,0.07
5812,32,disgust,0.701584713,1,0.08
5813,35,disgust,0.757389769,0,0.01
5814,54,anger,0.813104963,1,1
5815,40,disgust,0.840803235,1,0.07
5816,22,surprise,0.709441082,0,1
5817,40,disgust,0.786631577,1,1
5818,55,disgust,0.687775097,1,1
5819,50,disgust,0.793085343,0,0.95
5820,18,disgust,0.828099554,1,0.01
5821,32,neutral,0.794145179,0,1
5822,17,fear,0.752812233,0,1
5823,17,disgust,0.77492871,1,1
5824,25,disgust,0.766157755,0,0.07
5825,17,anger,0.797496166,0,1
5826,14,disgust,0.736814518,0,0.08
5827,15,disgust,0.725858524,0,1
5828,15,disgust,0.798438499,1,0.87
5829,12,disgust,0.661690256,0,0
5830,37,disgust,0.672238236,1,1
5831,18,disgust,0.787913269,1,1
5832,21,disgust,0.749594762,0,0.05
5833,17,disgust,0.815676393,1,0.34
5834,25,disgust,0.713701063,0,1
5835,23,disgust,0.82296994,1,1
5836,12,disgust,0.761717725,1,0.06
5837,28,disgust,0.817987514,0,0.19
5838,40,disgust,0.845928776,0,0.02
5839,55,disgust,0.710516754,0,0
5840,25,disgust,0.866300715,1,0.01
5841,35,disgust,0.792536371,1,0.07
5842,21,disgust,0.838300528,0,0.02
5843,18,disgust,0.847035562,0,1
5844,21,disgust,0.812247861,0,0.02
5845,16,disgust,0.797473822,0,1
5846,19,disgust,0.832879244,0,0
5847,40,fear,0.753613597,0,1
5848,32,disgust,0.701670136,0,1
5849,22,anger,0.712253547,0,1
5850,49,disgust,0.785318915,1,0.99
5851,28,disgust,0.869083647,0,1
5852,12,disgust,0.808794716,0,0.02
5853,20,sad,0.747074098,0,0.11
5854,23,disgust,0.851834293,0,1
5855,22,disgust,0.833223076,1,1
5856,21,disgust,0.794245161,1,0.94
5857,35,disgust,0.863597111,1,0.85
5858,54,disgust,0.79671232,0,1
5859,40,disgust,0.824599424,0,1
5860,21,disgust,0.782783577,0,0.01
5861,12,neutral,0.803496115,1,0.6
5862,60,anger,0.839266687,1,1
5863,55,disgust,0.884234943,1,1
5864,50,disgust,0.858592396,1,1
5865,60,fear,0.892291907,0,0.05
5866,55,disgust,0.794221516,1,0.07
5867,45,disgust,0.81565626,0,0.09
5868,35,anger,0.736314352,1,0.15
5869,22,anger,0.798569011,0,1
5870,13,disgust,0.824384603,1,0.07
5871,23,disgust,0.841001566,0,1
5872,17,disgust,0.753074867,0,1
5873,28,disgust,0.841896822,0,1
5874,50,disgust,0.743303965,1,0.05
5875,25,disgust,0.81078254,1,1
5876,30,disgust,0.855042105,0,0.02
5877,31,anger,0.801538836,1,1
5878,23,anger,0.806597841,1,1
5879,29,disgust,0.730892571,0,0.02
5880,17,disgust,0.835425559,1,1
5881,32,disgust,0.774108589,1,0.02
5882,42,happy,0.80713795,1,0.89
5883,23,neutral,0.706177946,1,0.93
5884,19,disgust,0.837987609,1,0.02
5885,15,disgust,0.819279684,1,0.03
5886,33,disgust,0.872086972,0,0.1
5887,48,disgust,0.872763644,1,1
5888,15,disgust,0.818445914,1,0
5889,25,disgust,0.837523204,0,1
5890,22,disgust,0.842622978,0,1
5891,50,disgust,0.88040459,0,0.06
5892,35,disgust,0.753767001,1,0.83
5893,19,disgust,0.806301445,0,1
5894,60,disgust,0.85521669,0,0.02
5895,28,disgust,0.785363156,0,0.01
5896,50,disgust,0.852606899,0,0.05
5897,29,disgust,0.784470768,0,1
5898,30,disgust,0.781881128,0,1
5899,31,disgust,0.865032457,1,1
5900,23,disgust,0.813794418,0,0.03
5901,29,surprise,0.812175149,1,1
5902,17,disgust,0.844947852,0,0.79
5903,32,disgust,0.745555783,0,0.05
5904,42,disgust,0.78421262,0,1
5905,23,disgust,0.729190791,0,0.69
5906,19,disgust,0.814882812,0,0.06
5907,15,disgust,0.787882011,1,0.01
5908,29,disgust,0.826419008,0,0.04
5909,48,disgust,0.861098499,0,1
5910,15,disgust,0.836497375,0,0.02
5911,50,disgust,0.873163498,0,1
5912,25,disgust,0.836334072,0,0.28
5913,55,sad,0.852162443,0,1
5914,20,disgust,0.840284114,0,0.47
5915,40,disgust,0.879515549,0,0.01
5916,28,surprise,0.779411465,0,1
5917,32,disgust,0.809916669,0,1
5918,17,disgust,0.870094582,0,1
5919,17,sad,0.808289833,0,0.52
5920,25,disgust,0.711780925,0,0.21
5921,17,disgust,0.747692402,0,0.01
5922,19,sad,0.884851633,0,1
5923,15,anger,0.683782151,0,1
5924,32,disgust,0.843788615,0,0.02
5925,12,disgust,0.81246019,0,1
5926,37,disgust,0.75797717,0,1
5927,18,disgust,0.817960031,0,0.06
5928,21,happy,0.759167702,0,0.51
5929,17,disgust,0.791659125,1,1
5930,25,disgust,0.816594218,0,0.16
5931,10,disgust,0.852151968,0,1
5932,12,disgust,0.823830807,1,1
5933,28,anger,0.728043416,1,0.02
5934,40,disgust,0.766202683,0,0.05
5935,55,disgust,0.726981028,1,0.09
5936,25,anger,0.751081939,0,1
5937,35,disgust,0.890560079,0,1
5938,21,disgust,0.807209633,0,0.8
5939,18,disgust,0.793427456,0,0.77
5940,21,surprise,0.849665048,1,0.02
5941,16,disgust,0.608692374,1,0.07
5942,19,disgust,0.894148043,0,0.01
5943,40,neutral,0.824228316,1,1
5944,32,disgust,0.665946746,0,1
5945,22,disgust,0.772061363,0,1
5946,49,disgust,0.816038884,1,1
5947,28,disgust,0.869841683,0,0.26
5948,12,anger,0.841701374,1,1
5949,20,disgust,0.872086972,0,0.02
5950,23,disgust,0.798469595,1,0
5951,22,sad,0.733055146,1,0.09
5952,21,disgust,0.840369187,0,1
5953,35,disgust,0.757743148,1,0.97
5954,54,disgust,0.881163185,1,0.04
5955,40,disgust,0.863713881,0,1
5956,21,anger,0.745371573,0,1
5957,12,disgust,0.776261216,0,0.04
5958,60,anger,0.780044408,1,1
5959,55,disgust,0.71152191,1,1
5960,50,disgust,0.819321217,0,0.02
5961,60,disgust,0.870439767,0,0.96
5962,55,neutral,0.781338432,0,1
5963,45,anger,0.718480993,0,0.06
5964,35,disgust,0.695657691,1,0.72
5965,22,disgust,0.868987568,0,1
5966,13,disgust,0.826028789,1,0.04
5967,23,disgust,0.85090563,0,1
5968,17,disgust,0.880308037,1,0.03
5969,26,disgust,0.870943976,0,0.96
5970,50,disgust,0.856654873,0,0.02
5971,19,disgust,0.891835531,1,0.1
5972,30,disgust,0.784467208,1,1
5973,31,disgust,0.644930969,0,0.05
5974,23,disgust,0.837956797,0,1
5975,29,disgust,0.778806519,0,0.01
5976,17,sad,0.759476363,1,0.07
5977,32,disgust,0.787881876,0,0.77
5978,42,disgust,0.808822323,0,0.07
5979,23,disgust,0.781704369,0,0.11
5980,25,surprise,0.781153648,1,1
5981,35,disgust,0.886328025,0,0
5982,29,disgust,0.825799668,0,0.05
5983,30,disgust,0.779797044,0,1
5984,35,sad,0.772472838,1,1
5985,23,disgust,0.875026778,1,0.04
5986,23,surprise,0.781229341,0,0.02
5987,35,sad,0.809650798,0,0.01
5988,32,neutral,0.891872843,0,0.02
5989,42,disgust,0.782451191,0,0.24
5990,23,disgust,0.763283575,0,1
5991,19,disgust,0.729443592,0,0.09
5992,25,disgust,0.776709877,0,0.03
5993,20,anger,0.775664464,0,1
5994,48,sad,0.788693806,1,1
5995,15,disgust,0.889370143,0,1
5996,50,disgust,0.740208281,1,0.23
5997,25,sad,0.851855355,1,0.01
5998,30,disgust,0.819321217,1,0.1
5999,10,disgust,0.70201686,0,1
6000,40,disgust,0.845076271,0,0.04
6001,50,disgust,0.766278277,0,0.3
6002,21,disgust,0.767696258,1,0.07
6003,18,disgust,0.849008117,1,0.95
6004,21,disgust,0.767226365,0,0
6005,16,disgust,0.825532501,1,0.02
6006,19,disgust,0.850936291,1,1
6007,22,disgust,0.848755599,1,0
6008,49,disgust,0.678663606,0,1
6009,28,disgust,0.840047572,1,0.08
6010,20,disgust,0.819264741,0,1
6011,23,anger,0.772600112,0,0.06
6012,22,disgust,0.858469847,0,0.9
6013,21,disgust,0.853065956,0,1
6014,21,disgust,0.867157347,1,0.06
6015,12,anger,0.888369087,1,1
6016,60,disgust,0.825071249,0,1
6017,55,disgust,0.750011834,0,0.09
6018,45,disgust,0.866558697,0,0.76
6019,35,disgust,0.749877273,0,0.26
6020,22,disgust,0.828720968,0,1
6021,23,disgust,0.808028113,0,1
6022,25,disgust,0.799101688,1,0.01
6023,30,disgust,0.89085248,0,0.01
6024,23,disgust,0.814442682,1,1
6025,32,disgust,0.880308037,0,1
6026,42,disgust,0.810838104,0,0.04
6027,23,disgust,0.810180307,0,0.5
6028,15,disgust,0.718434387,1,0.09
6029,15,anger,0.884982341,0,0.13
6030,25,anger,0.849217359,0,0.02
6031,22,disgust,0.770164819,1,1
6032,35,disgust,0.874095998,0,1
6033,19,disgust,0.866398855,0,0
6034,60,disgust,0.839779569,0,0.44
6035,23,disgust,0.864130717,0,1
6036,32,surprise,0.701471385,0,1
6037,42,disgust,0.799906793,0,0
6038,23,disgust,0.809373543,1,0.04
6039,15,disgust,0.816646817,0,0.93
6040,15,disgust,0.853043495,0,0.25
6041,15,disgust,0.771462159,1,0.01
6042,12,anger,0.820384155,0,0.02
6043,29,disgust,0.808987757,0,1
6044,31,disgust,0.895927273,1,0.99
6045,29,disgust,0.821452293,0,0.03
6046,17,disgust,0.830760794,1,1
6047,19,disgust,0.71737032,0,0.99
6048,20,disgust,0.825278717,0,0.06
6049,32,anger,0.814856506,0,0.88
6050,26,fear,0.856530371,1,0.08
6051,29,disgust,0.824834038,1,0.27
6052,19,sad,0.818531015,0,0.07
6053,54,disgust,0.83067579,0,0.23
6054,44,disgust,0.888424838,0,1
6055,23,anger,0.802785756,0,0.23
6056,22,contempt,0.857065188,0,0.12
6057,55,disgust,0.57550635,0,1
6058,35,disgust,0.865938757,0,0.04
6059,21,disgust,0.758504285,1,1
6060,16,disgust,0.732381245,0,0
6061,33,disgust,0.82670262,1,0.08
6062,12,disgust,0.871660757,0,1
6063,28,disgust,0.762783014,0,1
6064,21,disgust,0.849257406,0,0.65
6065,18,disgust,0.829029567,1,1
6066,21,sad,0.8846218,0,1
6067,16,disgust,0.829272468,0,1
6068,19,disgust,0.850262133,1,1
6069,23,disgust,0.862271062,1,0.04
6070,22,contempt,0.844378453,0,0.18
6071,60,anger,0.83521433,1,0.03
6072,13,disgust,0.853228926,0,1
6073,23,disgust,0.754623599,1,1
6074,28,disgust,0.729107483,0,0.03
6075,50,disgust,0.873665889,0,0
6076,29,fear,0.768413872,0,0.09
6077,19,neutral,0.81538942,1,1
6078,19,disgust,0.79857536,0,1
6079,60,surprise,0.812764922,0,0.08
6080,55,disgust,0.72298809,0,0
6081,25,disgust,0.897912678,0,1
6082,48,disgust,0.844058923,0,0.03
6083,25,disgust,0.880451345,0,0.89
6084,23,disgust,0.854155967,0,0.06
6085,34,fear,0.792989196,0,0.07
6086,50,anger,0.851566537,0,1
6087,25,disgust,0.742001833,1,1
6088,42,disgust,0.836410914,0,1
6089,32,disgust,0.894507178,1,0.04
6090,50,disgust,0.786343687,0,0.04
6091,38,anger,0.872581822,1,0.23
6092,39,disgust,0.847996884,1,1
6093,30,sad,0.779457234,1,1
6094,63,disgust,0.799010817,1,0.01
6095,25,disgust,0.816783104,1,0.38
6096,30,sad,0.864788067,1,0.05
6097,55,disgust,0.862730173,0,0.01
6098,32,disgust,0.822691139,0,0
6099,30,disgust,0.726578812,1,0.01
6100,48,fear,0.854870766,0,1
6101,49,disgust,0.853427005,0,0.03
6102,25,disgust,0.866613155,0,1
6103,40,disgust,0.822106844,1,0.23
6104,32,anger,0.856171829,1,1
6105,35,disgust,0.823487565,1,0.04
6106,54,disgust,0.810389694,0,0.09
6107,55,fear,0.867447609,0,0.05
6108,29,disgust,0.764190834,0,0.62
6109,48,disgust,0.818040941,0,0.39
6110,40,disgust,0.855532725,0,1
6111,32,disgust,0.780969785,0,0.03
6112,35,disgust,0.833227852,0,1
6113,54,anger,0.829777566,1,0.71
6114,40,happy,0.764692884,1,0.79
6115,22,disgust,0.825071374,0,0.85
6116,40,disgust,0.807927445,0,1
6117,55,disgust,0.859696985,0,0.94
6118,50,disgust,0.824349556,1,0.07
6119,18,disgust,0.765391156,1,1
6120,32,disgust,0.886160475,1,1
6121,17,anger,0.799748235,0,1
6122,17,disgust,0.888825573,0,0.17
6123,25,sad,0.804527532,1,0.06
6124,17,disgust,0.801911923,0,0.96
6125,14,disgust,0.887374702,0,0.07
6126,15,disgust,0.77647393,0,1
6127,15,disgust,0.792688802,0,0.06
6128,12,disgust,0.897948573,1,1
6129,37,disgust,0.883346581,1,1
6130,18,disgust,0.872956416,0,0.02
6131,21,anger,0.858774507,0,0
6132,17,disgust,0.833020661,0,1
6133,25,disgust,0.844978363,0,1
6134,23,disgust,0.741231771,0,1
6135,12,disgust,0.708134593,0,0.12
6136,28,disgust,0.839029632,0,0.05
6137,40,disgust,0.831369225,1,1
6138,55,disgust,0.789945461,1,1
6139,25,disgust,0.805101919,0,0.1
6140,35,disgust,0.808803869,0,1
6141,21,disgust,0.813385856,0,0.07
6142,18,disgust,0.836875591,0,1
6143,21,anger,0.779761528,1,0.58
6144,16,happy,0.892280152,0,0.97
6145,19,disgust,0.870182805,0,0
6146,40,disgust,0.806328618,1,1
6147,32,disgust,0.844891718,1,1
6148,22,disgust,0.854255101,0,0
6149,49,disgust,0.880663541,0,1
6150,28,disgust,0.733528698,0,0.02
6151,12,disgust,0.682296823,1,0.04
6152,20,sad,0.78958051,0,1
6153,23,anger,0.757811232,1,0.02
6154,22,disgust,0.769616611,1,0.14
6155,21,contempt,0.77528536,1,0.09
6156,35,anger,0.82770335,1,0.01
6157,54,disgust,0.871820968,1,1
6158,40,neutral,0.681399043,0,0.31
6159,21,disgust,0.757762783,0,1
6160,12,sad,0.814772649,0,0.06
6161,60,surprise,0.829514492,0,0.04
6162,55,anger,0.722465795,1,0.87
6163,50,disgust,0.817844729,1,0.01
6164,60,disgust,0.666458065,0,0.87
6165,55,neutral,0.852505236,0,0.04
6166,45,disgust,0.813810484,0,1
6167,35,disgust,0.796142033,1,0.03
6168,22,disgust,0.85482943,1,0.87
6169,13,disgust,0.785018567,0,1
6170,23,disgust,0.81060159,0,1
6171,17,disgust,0.872779104,1,0
6172,28,disgust,0.843491235,0,0.01
6173,50,anger,0.847048613,0,0.05
6174,25,disgust,0.768964297,1,0.8
6175,30,disgust,0.835370563,1,0.06
6176,31,disgust,0.880308037,1,0.01
6177,23,disgust,0.878553812,0,0.09
6178,29,surprise,0.838930645,0,1
6179,17,disgust,0.859709713,0,1
6180,32,disgust,0.853194624,0,1
6181,42,disgust,0.831148533,0,0.07
6182,23,disgust,0.871395401,0,1
6183,19,anger,0.837474925,1,0.06
6184,15,disgust,0.87881738,0,0.56
6185,33,contempt,0.751338745,0,1
6186,48,disgust,0.899694406,0,0.01
6187,15,disgust,0.849000831,0,0.68
6188,25,surprise,0.832973553,0,0.05
6189,22,disgust,0.779290466,0,0.04
6190,50,sad,0.817897481,0,0.09
6191,35,disgust,0.876701208,0,0.53
6192,19,disgust,0.871796538,0,1
6193,60,surprise,0.80049967,0,0.64
6194,28,surprise,0.85370615,1,0.07
6195,50,anger,0.82366882,0,1
6196,29,disgust,0.831940461,0,0.84
6197,30,sad,0.704181084,0,0
6198,31,disgust,0.861041781,0,1
6199,23,disgust,0.75518803,0,0.02
6200,29,anger,0.790173704,0,0.06
6201,17,disgust,0.836322727,0,0.02
6202,32,disgust,0.839151312,0,1
6203,42,disgust,0.72403179,1,0.82
6204,23,disgust,0.890884169,0,0.09
6205,19,anger,0.747361273,1,0.05
6206,15,disgust,0.850256385,1,0.88
6207,29,disgust,0.787604663,0,1
6208,48,disgust,0.764485137,1,1
6209,15,disgust,0.879251613,0,0.02
6210,50,disgust,0.798514057,1,1
6211,25,disgust,0.726204219,0,1
6212,55,fear,0.742295063,0,1
6213,20,disgust,0.883522647,1,1
6214,40,anger,0.800208529,0,1
6215,28,disgust,0.874399242,0,1
6216,32,anger,0.806326594,1,1
6217,17,disgust,0.778915496,1,1
6218,17,disgust,0.79438921,0,0.11
6219,25,disgust,0.850924435,0,0.08
6220,17,disgust,0.819966711,0,0
6221,19,disgust,0.842915045,1,0.05
6222,15,disgust,0.860661536,0,0.01
6223,32,disgust,0.83250279,1,0.03
6224,12,disgust,0.862709511,0,0.94
6225,37,disgust,0.883074201,0,0.01
6226,18,disgust,0.837907452,0,0.02
6227,21,disgust,0.874205531,1,1
6228,17,disgust,0.876352401,0,1
6229,25,anger,0.790578497,0,0.08
6230,10,disgust,0.869154221,0,0.17
6231,12,disgust,0.856530526,1,1
6232,28,anger,0.782035451,1,0.01
6233,40,disgust,0.81166966,0,1
6234,55,disgust,0.889393246,0,0
6235,25,anger,0.815045487,0,0.41
6236,35,disgust,0.868380851,1,1
6237,21,disgust,0.739426674,1,0.05
6238,18,disgust,0.881642414,0,0.05
6239,21,disgust,0.85412143,0,0.07
6240,16,disgust,0.818377693,0,0.02
6241,19,anger,0.86170575,0,0.26
6242,40,disgust,0.846558756,1,1
6243,32,disgust,0.818022132,0,0.01
6244,22,disgust,0.832378693,0,0.18
6245,49,disgust,0.857213929,1,0.69
6246,28,anger,0.805278288,1,0.07
6247,12,disgust,0.854944813,0,0
6248,20,disgust,0.761672465,0,1
6249,23,disgust,0.7351868,0,1
6250,22,disgust,0.80709669,1,0.08
6251,21,disgust,0.781292622,0,0.03
6252,35,anger,0.837253586,0,0.04
6253,54,anger,0.857389259,0,1
6254,40,sad,0.881569623,1,1
6255,21,anger,0.813629691,0,1
6256,12,disgust,0.890792964,0,1
6257,60,disgust,0.861308164,0,0.06
6258,55,disgust,0.887443422,1,1
6259,50,neutral,0.822691284,1,0.33
